Tipo de evento,Departamento,Municipio,Corregimiento,Año,Mes,Evento,COD_DANE_MUNI,COD_DANE_DEPTO,Tipo de lugar,Tipo de area,Rotulo
Accidente por MAP,NARIÑO,RICAURTE,RICAURTE,2007,7,Accidente,52612,52,,Rural,1
Accidente por MAP,VALLE DEL CAUCA,FLORIDA,FLORIDA,2008,6,Accidente,76275,76,,Rural,1
Accidente por MAP,CAUCA,CALOTO,CALOTO,2008,8,Accidente,19142,19,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2008,11,Accidente,5790,5,,Rural,1
Accidente por MAP,LA GUAJIRA,URIBIA,URIBIA,2009,6,Accidente,44847,44,,Rural,1
Accidente por MAP,LA GUAJIRA,RIOHACHA,RIOHACHA,2009,7,Accidente,44001,44,,Urbana,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2010,3,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,LOS ANDES,SOTOMAYOR,2010,2,Accidente,52418,52,,Rural,1
Accidente por MAP,ANTIOQUIA,ANGOSTURA,,2010,6,Accidente,5038,5,,Rural,1
Accidente por MAP,ANTIOQUIA,VALDIVIA,PUERTO VALDIVIA,2010,6,Accidente,5854,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ITUANGO,ITUANGO,2010,8,Accidente,5361,5,Campos,Rural,1
Accidente por MAP,NARIÑO,POLICARPA,POLICARPA,2010,7,Accidente,52540,52,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,LA CAUCANA,2010,8,Accidente,5790,5,Campos,Rural,1
Accidente por MAP,ANTIOQUIA,URRAO,URRAO,2010,8,Accidente,5847,5,,Rural,1
Accidente por MAP,ANTIOQUIA,EL BAGRE,EL BAGRE,2010,5,Accidente,5250,5,,Rural,1
Accidente por MAP,ANTIOQUIA,SAN FRANCISCO,SAN FRANCISCO,2004,11,Accidente,5652,5,,Rural,1
Accidente por MAP,ANTIOQUIA,VALDIVIA,PUERTO VALDIVIA,2010,7,Accidente,5854,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ITUANGO,ITUANGO,2010,8,Accidente,5361,5,Campos,Rural,1
Accidente por MAP,ANTIOQUIA,SONSÓN,RÍO VERDE DE LOS MONTES,2010,7,Accidente,5756,5,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,7,Accidente,5790,5,,Rural,1
Accidente por MAP,NARIÑO,POLICARPA,SÁNCHEZ,2010,7,Accidente,52540,52,,Rural,1
Accidente por MAP,NARIÑO,SANTA BÁRBARA,ISCUANDÉ,2010,7,Accidente,52696,52,,Rural,1
Accidente por MAP,VALLE DEL CAUCA,SAN PEDRO,SAN PEDRO,2010,3,Accidente,76670,76,,Rural,1
Accidente por MAP,NARIÑO,SANTA BÁRBARA,ISCUANDÉ,2010,7,Accidente,52696,52,,Rural,1
Accidente por MAP,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2009,4,Accidente,18150,18,,Rural,1
Accidente por MAP,NARIÑO,TUMACO,TUMACO,2010,1,Accidente,52835,52,,Rural,1
Accidente por MAP,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2010,9,Accidente,18753,18,,Rural,1
Accidente por MAP,CAUCA,CALDONO,CALDONO,2010,6,Accidente,19137,19,,Rural,1
Accidente por MAP,CAUCA,TORIBÍO,TORIBÍO,2009,8,Accidente,19821,19,,Rural,1
Accidente por MAP,ARAUCA,TAME,TAME,2009,9,Accidente,81794,81,,Rural,1
Accidente por MAP,CAUCA,ARGELIA,EL PLATEADO,2010,4,Accidente,19050,19,,Rural,1
Accidente por MAP,ARAUCA,TAME,TAME,2010,7,Accidente,81794,81,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2010,8,Accidente,23580,23,Camino,Urbana,1
Accidente por MAP,NARIÑO,BARBACOAS,BARBACOAS,2010,8,Accidente,52079,52,,Rural,1
Accidente por MAP,META,MESETAS,MESETAS,2010,8,Accidente,50330,50,,Rural,1
Accidente por MAP,META,URIBE,URIBE,2010,8,Accidente,50370,50,,Rural,1
Accidente por MAP,CAQUETA,SOLANO,SOLANO,2010,8,Accidente,18756,18,,Rural,1
Accidente por MAP,META,MESETAS,MESETAS,2010,8,Accidente,50330,50,,Rural,1
Accidente por MAP,META,URIBE,URIBE,2010,8,Accidente,50370,50,,Rural,1
Accidente por MAP,HUILA,TELLO,TELLO,2010,8,Accidente,41799,41,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2010,8,Accidente,23580,23,,Rural,1
Accidente por MAP,NARIÑO,TUMACO,TUMACO,2010,7,Accidente,52835,52,,Rural,1
Accidente por MAP,ANTIOQUIA,APARTADÓ,APARTADÓ,2009,9,Accidente,5045,5,,Rural,1
Accidente por MAP,CUNDINAMARCA,PASCA,PASCA,2009,8,Accidente,25535,25,,Rural,1
Accidente por MAP,META,GUAMAL,GUAMAL,2009,3,Accidente,50318,50,,Rural,1
Accidente por MAP,META,URIBE,URIBE,2009,3,Accidente,50370,50,,Rural,1
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2009,2,Accidente,18410,18,,Rural,1
Accidente por MAP,ARAUCA,TAME,TAME,2008,8,Accidente,81794,81,,Rural,1
Accidente por MAP,ANTIOQUIA,SAN LUIS,SAN LUIS,2007,6,Accidente,5660,5,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,LA PLAYA,LA PLAYA,2007,6,Accidente,54398,54,,Rural,1
Accidente por MAP,VALLE DEL CAUCA,FLORIDA,FLORIDA,2007,5,Accidente,76275,76,,Rural,1
Accidente por MAP,ANTIOQUIA,SAN CARLOS,SAN CARLOS,2006,4,Accidente,5649,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ITUANGO,ITUANGO,2006,3,Accidente,5361,5,,Rural,1
Accidente por MAP,CAQUETA,PUERTO RICO,PUERTO RICO,2006,2,Accidente,18592,18,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,EL TARRA,EL TARRA,2010,11,Accidente,54250,54,Viviendas abandonadas,Rural,1
Accidente por MAP,NARIÑO,BARBACOAS,BARBACOAS,2010,10,Accidente,52079,52,,Rural,1
Accidente por MAP,META,CUBARRAL,CUBARRAL,2010,10,Accidente,50223,50,,Rural,1
Accidente por MAP,VALLE DEL CAUCA,FLORIDA,FLORIDA,2010,10,Accidente,76275,76,,Rural,1
Accidente por MAP,CORDOBA,TIERRALTA,TIERRALTA,2010,10,Accidente,23807,23,,Rural,1
Accidente por MAP,META,MAPIRIPÁN,MAPIRIPÁN,2010,10,Accidente,50325,50,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2010,9,Accidente,23580,23,,Rural,1
Accidente por MAP,TOLIMA,PLANADAS,PLANADAS,2010,9,Accidente,73555,73,,Rural,1
Accidente por MAP,META,URIBE,URIBE,2010,9,Accidente,50370,50,,Rural,1
Accidente por MAP,CASANARE,SÁCAMA,SÁCAMA,2010,9,Accidente,85315,85,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2010,9,Accidente,5790,5,,Rural,1
Accidente por MAP,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2010,9,Accidente,18150,18,,Rural,1
Accidente por MAP,META,VISTAHERMOSA,VISTAHERMOSA,2010,9,Accidente,50711,50,,Rural,1
Accidente por MAP,ANTIOQUIA,DABEIBA,DABEIBA,2010,9,Accidente,5234,5,Camino,Rural,1
Accidente por MAP,NARIÑO,TUMACO,TUMACO,2010,8,Accidente,52835,52,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,EL TARRA,EL TARRA,2010,8,Accidente,54250,54,,Rural,1
Accidente por MAP,CAUCA,CORINTO,CORINTO,2010,8,Accidente,19212,19,,Rural,1
Accidente por MAP,ANTIOQUIA,VEGACHÍ,VEGACHÍ,2010,8,Accidente,5858,5,Viviendas abandonadas,Rural,1
Accidente por MAP,META,URIBE,URIBE,2010,8,Accidente,50370,50,,Rural,1
Accidente por MAP,ANTIOQUIA,DABEIBA,DABEIBA,2010,8,Accidente,5234,5,Camino,Rural,1
Accidente por MAP,HUILA,BARAYA,BARAYA,2010,8,Accidente,41078,41,,Rural,1
Accidente por MAP,ANTIOQUIA,BRICEÑO,BRICEÑO,2010,8,Accidente,5107,5,,Rural,1
Accidente por MAP,META,URIBE,URIBE,2010,8,Accidente,50370,50,,Rural,1
Accidente por MAP,META,VISTAHERMOSA,VISTAHERMOSA,2010,11,Accidente,50711,50,,Rural,1
Accidente por MAP,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2010,11,Accidente,86569,86,Camino,Rural,1
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,11,Accidente,18410,18,,Rural,1
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,11,Accidente,18410,18,,Rural,1
Accidente por MAP,TOLIMA,RIOBLANCO,RIOBLANCO,2010,11,Accidente,73616,73,,Rural,1
Accidente por MAP,NARIÑO,IPIALES,IPIALES,2010,11,Accidente,52356,52,,Rural,1
Accidente por MAP,TOLIMA,PLANADAS,PLANADAS,2010,11,Accidente,73555,73,,Rural,1
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,11,Accidente,18410,18,Camino,Rural,1
Accidente por MAP,BOLIVAR,SIMITÍ,SIMITÍ,2010,11,Accidente,13744,13,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,TEORAMA,TEORAMA,2010,10,Accidente,54800,54,,Rural,1
Accidente por MAP,META,CUBARRAL,CUBARRAL,2010,11,Accidente,50223,50,Camino,Rural,1
Accidente por MAP,BOLIVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,2010,11,Accidente,13688,13,Sendero,Rural,1
Accidente por MAP,NARIÑO,RICAURTE,RICAURTE,2011,1,Accidente,52612,52,Campamentos ilegales,Rural,1
Accidente por MAP,VALLE DEL CAUCA,FLORIDA,FLORIDA,2011,1,Accidente,76275,76,Camino,Rural,1
Accidente por MAP,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2011,1,Accidente,18753,18,Campos,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2011,1,Accidente,23580,23,,Rural,1
Accidente por MAP,NARIÑO,RICAURTE,RICAURTE,2011,1,Accidente,52612,52,,Rural,1
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2011,1,Accidente,18410,18,,Rural,1
Accidente por MAP,NARIÑO,TUMACO,TUMACO,2011,1,Accidente,52835,52,,Rural,1
Accidente por MAP,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2011,1,Accidente,18753,18,,Rural,1
Accidente por MAP,VALLE DEL CAUCA,FLORIDA,FLORIDA,2011,1,Accidente,76275,76,,Rural,1
Accidente por MAP,CASANARE,SÁCAMA,SÁCAMA,2011,1,Accidente,85315,85,,Rural,1
Accidente por MAP,META,URIBE,URIBE,2011,1,Accidente,50370,50,,Rural,1
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2011,1,Accidente,18410,18,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2011,2,Accidente,23580,23,Campos,Rural,1
Accidente por MAP,VALLE DEL CAUCA,FLORIDA,FLORIDA,2011,2,Accidente,76275,76,,Rural,1
Accidente por MAP,CAQUETA,MILÁN,MILÁN,2011,2,Accidente,18460,18,,Rural,1
Accidente por MAP,TOLIMA,RIOBLANCO,RIOBLANCO,2011,2,Accidente,73616,73,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2011,2,Accidente,23580,23,,Rural,1
Accidente por MAP,CAQUETA,PUERTO RICO,PUERTO RICO,2011,2,Accidente,18592,18,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2011,2,Accidente,5790,5,,Rural,1
Accidente por MAP,CAQUETA,PUERTO RICO,PUERTO RICO,2011,2,Accidente,18592,18,,Rural,1
Accidente por MAP,ANTIOQUIA,DABEIBA,DABEIBA,2011,2,Accidente,5234,5,,Rural,1
Accidente por MAP,CAUCA,ARGELIA,ARGELIA,2011,2,Accidente,19050,19,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2011,2,Accidente,23580,23,,Rural,1
Accidente por MAP,META,URIBE,URIBE,2011,2,Accidente,50370,50,,Rural,1
Accidente por MAP,META,LA MACARENA,LA MACARENA,2011,2,Accidente,50350,50,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2011,2,Accidente,23580,23,,Rural,1
Accidente por MAP,VALLE DEL CAUCA,FLORIDA,FLORIDA,2011,2,Accidente,76275,76,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2011,2,Accidente,5790,5,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2011,2,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2011,2,Accidente,23580,23,,Rural,1
Accidente por MAP,ARAUCA,TAME,TAME,2010,1,Accidente,81794,81,,Rural,1
Accidente por MAP,CAQUETA,CARTAGENA DEL CHAIRÁ,CARTAGENA DEL CHAIRÁ,2010,1,Accidente,18150,18,,Rural,1
Accidente por MAP,ANTIOQUIA,SAN LUIS,SAN LUIS,2009,2,Accidente,5660,5,,Rural,1
Accidente por MAP,CAQUETA,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,2009,2,Accidente,18753,18,,Rural,1
Accidente por MAP,TOLIMA,RONCESVALLES,RONCESVALLES,2009,2,Accidente,73622,73,Campamentos ilegales,Rural,1
Accidente por MAP,META,VISTAHERMOSA,VISTAHERMOSA,2009,2,Accidente,50711,50,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,CONVENCIÓN,CONVENCIÓN,2009,2,Accidente,54206,54,Camino,Rural,1
Accidente por MAP,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2009,3,Accidente,86569,86,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,SARDINATA,SARDINATA,2009,3,Accidente,54720,54,Canos,Rural,1
Accidente por MAP,ANTIOQUIA,APARTADÓ,APARTADÓ,2009,3,Accidente,5045,5,Camino,Rural,1
Accidente por MAP,ANTIOQUIA,AMALFI,AMALFI,2009,3,Accidente,5031,5,Cerros,Rural,1
Accidente por MAP,CAQUETA,PUERTO RICO,PUERTO RICO,2009,3,Accidente,18592,18,,Rural,1
Accidente por MAP,META,PUERTO CONCORDIA,PUERTO CONCORDIA,2009,3,Accidente,50450,50,Camino,Rural,1
Accidente por MAP,CAQUETA,BELÉN DE LOS ANDAQUÍES,BELÉN DE LOS ANDAQUIES,2009,3,Accidente,18094,18,Puentes,Rural,1
Accidente por MAP,VALLE DEL CAUCA,FLORIDA,FLORIDA,2009,3,Accidente,76275,76,,Rural,1
Accidente por MAP,CAQUETA,PUERTO RICO,PUERTO RICO,2009,3,Accidente,18592,18,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,HACARÍ,HACARÍ,2009,3,Accidente,54344,54,,Rural,1
Accidente por MAP,PUTUMAYO,PUERTO GUZMÁN,PUERTO GUZMÁN,2009,3,Accidente,86571,86,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2009,3,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,ANORÍ,ANORÍ,2009,3,Accidente,5040,5,en sobre cerca rivera de un rio,Rural,1
Accidente por MAP,NORTE DE SANTANDER,HACARÍ,HACARÍ,2009,3,Accidente,54344,54,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2007,9,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,SANTA CRUZ,GUACHAVES,2007,3,Accidente,52699,52,,Rural,1
Accidente por MAP,PUTUMAYO,ORITO,ORITO,2007,5,Accidente,86320,86,Carreteras,Rural,1
Accidente por MAP,ARAUCA,TAME,TAME,2009,3,Accidente,81794,81,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,DECIO,2007,9,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2006,1,Accidente,52678,52,,Rural,1
Accidente por MAP,ARAUCA,SARAVENA,SARAVENA,2009,4,Accidente,81736,81,,Rural,1
Accidente por MAP,NARIÑO,POLICARPA,POLICARPA,2005,9,Accidente,52540,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,ANDALUCÍA,2007,2,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,LA LLANADA,LA LLANADA,2006,12,Accidente,52385,52,Camino,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2006,2,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2008,2,Accidente,52678,52,Carreteras,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2005,1,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2006,2,Accidente,52678,52,Carreteras,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2007,3,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,SANTA CRUZ,GUACHAVES,2008,5,Accidente,52699,52,,Rural,1
Accidente por MAP,NARIÑO,SANTA CRUZ,GUACHAVES,2006,10,Accidente,52699,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2006,11,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,CUMBITARA,CUMBITARA,2008,6,Accidente,52233,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2007,3,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2006,4,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2006,1,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,BARBACOAS,BARBACOAS,2009,2,Accidente,52079,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2007,2,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2007,3,Accidente,52678,52,Carreteras,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2005,11,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2007,3,Accidente,52678,52,,Rural,1
Accidente por MAP,GUAVIARE,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,2009,4,Accidente,95001,95,Cerros,Rural,1
Accidente por MAP,CAUCA,ARGELIA,ARGELIA,2009,4,Accidente,19050,19,Camino,Rural,1
Accidente por MAP,CAQUETA,SAN JOSÉ DEL FRAGUA,SAN JOSÉ DEL FRAGUA,2009,4,Accidente,18610,18,Cerros,Rural,1
Accidente por MAP,ANTIOQUIA,VALDIVIA,VALDIVIA,2009,3,Accidente,5854,5,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2009,3,Accidente,52678,52,,Rural,1
Accidente por MAP,GUAVIARE,MIRAFLORES,MIRAFLORES,2009,4,Accidente,95200,95,Fincas,Rural,1
Accidente por MAP,GUAVIARE,MIRAFLORES,MIRAFLORES,2009,4,Accidente,95200,95,Canos,Rural,1
Accidente por MAP,GUAVIARE,MIRAFLORES,MIRAFLORES,2009,4,Accidente,95200,95,Canos,Rural,1
Accidente por MAP,META,MESETAS,MESETAS,2009,3,Accidente,50330,50,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,HACARÍ,HACARÍ,2009,2,Accidente,54344,54,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,SARDINATA,LAS MERCEDES,2009,1,Accidente,54720,54,,Rural,1
Accidente por MAP,CAQUETA,SAN VICENTE DEL CAGUÁN,GUAYABAL INSPECCIÓN,2009,4,Accidente,18753,18,,Rural,1
Accidente por MAP,GUAVIARE,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,2009,1,Accidente,95001,95,en sobre cerca rivera de un rio,Rural,1
Accidente por MAP,NARIÑO,SANTA CRUZ,GUACHAVES,2009,4,Accidente,52699,52,,Rural,1
Accidente por MAP,META,PUERTO RICO,PUERTO RICO,2009,5,Accidente,50590,50,,Rural,1
Accidente por MAP,META,MESETAS,MESETAS,2009,5,Accidente,50330,50,,Rural,1
Accidente por MAP,META,VISTAHERMOSA,VISTAHERMOSA,2009,5,Accidente,50711,50,Sendero,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2007,2,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2006,11,Accidente,52678,52,,Rural,1
Accidente por MAP,ARAUCA,TAME,TAME,2009,1,Accidente,81794,81,,Rural,1
Accidente por MAP,ANTIOQUIA,SAN LUIS,SAN LUIS,2008,10,Accidente,5660,5,Quebradas,Rural,1
Accidente por MAP,ANTIOQUIA,ARGELIA,ARGELIA,2005,8,Accidente,5055,5,,Rural,1
Accidente por MAP,CAQUETA,SAN JOSÉ DEL FRAGUA,SAN JOSÉ DEL FRAGUA,2009,3,Accidente,18610,18,,Rural,1
Accidente por MAP,VALLE DEL CAUCA,PRADERA,PRADERA,2009,2,Accidente,76563,76,,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2009,10,Accidente,5790,5,,Rural,1
Accidente por MAP,HUILA,PALERMO,PALERMO,2008,12,Accidente,41524,41,,Rural,1
Accidente por MAP,CORDOBA,TIERRALTA,TIERRALTA,2008,11,Accidente,23807,23,,Rural,1
Accidente por MAP,ANTIOQUIA,ANORÍ,ANORÍ,2008,12,Accidente,5040,5,Cerros,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2009,4,Accidente,52678,52,,Rural,1
Accidente por MAP,NARIÑO,SAMANIEGO,SAMANIEGO,2009,8,Accidente,52678,52,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2010,11,Accidente,23580,23,,Rural,1
Accidente por MAP,ARAUCA,TAME,TAME,2010,11,Accidente,81794,81,,Rural,1
Accidente por MAP,HUILA,ALGECIRAS,ALGECIRAS,2010,11,Accidente,41020,41,Puentes,Rural,1
Accidente por MAP,ANTIOQUIA,AMALFI,AMALFI,2010,11,Accidente,5031,5,Camino,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2010,10,Accidente,23580,23,,Rural,1
Accidente por MAP,NORTE DE SANTANDER,TIBÚ,TIBÚ,2010,10,Accidente,54810,54,Campamentos ilegales,Rural,1
Accidente por MAP,PUTUMAYO,PUERTO CAICEDO,PUERTO CAICEDO,2010,10,Accidente,86569,86,Campamentos ilegales,Rural,1
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,Accidente,18410,18,Campamentos ilegales,Rural,1
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,Accidente,18410,18,,Rural,1
Accidente por MAP,GUAVIARE,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,2010,10,Accidente,95001,95,,Rural,1
Accidente por MAP,ARAUCA,TAME,TAME,2010,10,Accidente,81794,81,Camino,Rural,1
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,Accidente,18410,18,Campamentos ilegales,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2010,10,Accidente,23580,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2010,10,Accidente,23580,23,,Rural,1
Accidente por MAP,CAQUETA,MONTAÑITA,LA MONTAÑITA,2010,10,Accidente,18410,18,,Rural,1
Accidente por MAP,CORDOBA,TIERRALTA,TIERRALTA,2010,10,Accidente,23807,23,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2010,10,Accidente,23580,23,,Rural,1
Accidente por MAP,GUAVIARE,MIRAFLORES,MIRAFLORES,2010,10,Accidente,95200,95,,Rural,1
Accidente por MAP,META,VISTAHERMOSA,VISTAHERMOSA,2010,10,Accidente,50711,50,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2010,9,Accidente,23580,23,,Rural,1
Accidente por MAP,CASANARE,SÁCAMA,SÁCAMA,2010,9,Accidente,85315,85,,Rural,1
Accidente por MAP,CORDOBA,PUERTO LIBERTADOR,PUERTO LIBERTADOR,2010,9,Accidente,23580,23,,Rural,1
Accidente por MAP,META,VISTAHERMOSA,VISTAHERMOSA,2010,9,Accidente,50711,50,,Rural,1
Accidente por MAP,TOLIMA,PLANADAS,PLANADAS,2010,9,Accidente,73555,73,Camino,Rural,1
Accidente por MAP,META,PUERTO RICO,PUERTO RICO,2010,9,Accidente,50590,50,,Rural,1
Accidente por MAP,CHOCO,LITORAL DEL SAN JUAN,,2008,8,Accidente,27250,27,,Rural,1
Accidente por MAP,TOLIMA,RIOBLANCO,RIOBLANCO,2009,4,Accidente,73616,73,,Rural,1
Accidente por MAP,META,GUAMAL,GUAMAL,2009,3,Accidente,50318,50,Cerros,Rural,1
Accidente por MAP,NARIÑO,CUMBITARA,CUMBITARA,2009,3,Accidente,52233,52,Cerros,Rural,1
Accidente por MAP,META,ACACÍAS,ACACÍAS,2009,4,Accidente,50006,50,Cerros,Rural,1
Accidente por MAP,ANTIOQUIA,TARAZÁ,TARAZÁ,2009,4,Accidente,5790,5,,Rural,1
Accidente por MAP,ANTIOQUIA,SAN FRANCISCO,SAN FRANCISCO,2009,4,Accidente,5652,5,,Rural,1
Accidente por MAP,CAQUETA,PUERTO RICO,PUERTO RICO,2009,4,Accidente,18592,18,,Rural,1
Accidente por MAP,HUILA,COLOMBIA,COLOMBIA,2009,4,Accidente,41206,41,Campamentos ilegales,Rural,1
Accidente por MAP,META,LA MACARENA,LA MACARENA,2009,4,Accidente,50350,50,,Rural,1
Accidente por MAP,SANTANDER,SAN VICENTE DE CHUCURÍ,POZO NUTRIAS,1992,9,Accidente,68689,68,,Rural,1
Accidente por MAP,CORDOBA,TIERRALTA,TIERRALTA,2008,11,Accidente,23807,23,,Rural,1
Accidente por MAP,META,URIBE,URIBE,2008,11,Accidente,50370,50,,Rural,1
Accidente por MAP,CALDAS,MANIZALES,MANIZALES,2006,3,Accidente,17001,17,,Rural,1
Accidente por MAP,CAUCA,BALBOA,SAN ALFONSO,2006,9,Accidente,19075,19,,Rural,1
Accidente por MAP,CUNDINAMARCA,GUADUAS,,2004,12,Accidente,25320,25,,Urbana,1
Accidente por MAP,META,VISTAHERMOSA,VISTAHERMOSA,2006,7,Accidente,50711,50,,Rural,1
Accidente por MAP,CAUCA,PATÍA,EL BORDO,2008,10,Accidente,19532,19,,Urbana,1
Accidente por MAP,NARIÑO,RICAURTE,RICAURTE,2008,4,Accidente,52612,52,,Rural,1
Accidente por MAP,NARIÑO,TUMACO,TUMACO,2008,10,Accidente,52835,52,,Rural,1
