Event Date,Number of Victims,State,City,Location,Authorship,Source,Lat,Lon,Address
2000-07-08,6,Antioquia,Apartado,IPD San José de Apartado-Vereda La Unión,Grupos Paramilitares,Noche y Niebla # 17 Pp. 58 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 305 Fusil o Toga. Toga y Fusil. El Estado contra la comunidad de paz de San José de Apartado,7.882761,-76.624692,"Apartadó, Apartadó, Antioquia, Colombia"
2001-08-21,5,Antioquia,Apartado,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 21 Pp. 147,7.882761,-76.624692,"Apartadó, Apartadó, Antioquia, Colombia"
2002-04-26,10,Antioquia,Apartado,Vereda Salsipuedes,Guerrilla-FARC ,Noche y Niebla # 24 Pp. 39,7.882761,-76.624692,"Apartadó, Apartadó, Antioquia, Colombia"
2005-02-21,8,Antioquia,Apartado,IPD San José de Apartado-Veredas La Resbalosa y Mulatos,Fuerza Pública-Grupos Paramilitares,Noche y Niebla # 31 Pp. 93-94 Fusil o Toga. Toga y Fusil. El Estado contra la comunidad de paz de San José de Apartado. Pp. 77-78,7.882761,-76.624692,"Apartadó, Apartadó, Antioquia, Colombia"
2005-12-26,6,Antioquia,Apartado,IPD San José de Apartado-Vereda La Cristalina,Fuerza Pública-Ejército Nacional,Noche y Niebla # 32 Pp. 187 Fusil o Toga. Toga y Fusil. El Estado contra la comunidad de paz de San José de Apartado,7.882761,-76.624692,"Apartadó, Apartadó, Antioquia, Colombia"
1991-03-11,4,Boyacá,Aquitania, ,Fuerza Pública-Ejército Nacional,Noche y Niebla # 39 Actualizaciones Pág. 223,5.5197139,-72.884198,"Aquitania, Aquitania, Boyacá, Colombia"
1999-07-06,5,Boyacá,Aquitania,IP Toquilla,Guerrilla-FARC ,Noche y Niebla # 13 Pp. 46 Defensoría del Pueblo. Masacres ocurridas en Colombia Luz para la Vida Pp. 68,5.5197139,-72.884198,"Aquitania, Aquitania, Boyacá, Colombia"
1992-01-20,4,Magdalena,Aracataca,Sitio Vuelta del Torito,Grupos Paramilitares,"Boletín Justicia y Paz Vol. 5 No 1 Pp. 17 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Noche y Niebla # 39 Actualizaciones Pág. 223 Versión Libre Adán Rojas, alias ""Carrancho"". 13 de Febrero de 2008",10.591925,-74.186103,"Aracataca, Aracataca, Magdalena, Colombia"
2001-03-21,5,Magdalena,Aracataca,Sitio Sampuesito,Grupos Paramilitares,Noche y Niebla # 19 Pp. 184 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 358 Unidad de Justicia y Paz. Masacres en Magdalena,10.591925,-74.186103,"Aracataca, Aracataca, Magdalena, Colombia"
2001-04-25,4,Magdalena,Aracataca,,Grupos Paramilitares,Noche y Niebla # 20 Pp. 79 Unidad de Justicia y Paz. Masacres en Magdalena,10.591925,-74.186103,"Aracataca, Aracataca, Magdalena, Colombia"
2002-01-31,4,Magdalena,Aracataca,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 23 Pp. 45 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Unidad de Justicia y Paz. Masacres en Magdalena ,10.591925,-74.186103,"Aracataca, Aracataca, Magdalena, Colombia"
2002-02-03,7,Magdalena,Aracataca,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 23 Pp. 49 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Unidad de Justicia y Paz. Masacres en Magdalena ,10.591925,-74.186103,"Aracataca, Aracataca, Magdalena, Colombia"
1998-05-13,4,Arauca,Arauca,Cabecera Municipal,Guerrilla-ELN ,Noche y Niebla # 7 y 8 Pp. 116,7.076172,-70.710457,"Arauca, Arauca, Arauca, Colombia"
2002-11-11,4,Arauca,Arauca,,Grupo Armado No Identificado,Noche y Niebla # 26 Pp. 60,7.076172,-70.710457,"Arauca, Arauca, Arauca, Colombia"
2002-11-23,6,Arauca,Arauca,IPM Flor Amarillo-Vereda Matal de Flor Amarillo,Grupos Paramilitares,"Noche y Niebla # 26 Pp. 85 En Deuda con la Humanidad. Paramilitarisno de Estado en Colombia 1988-2003 Audiencia de Imputación Wilmer Morelo Castro, 20 de Diciembre de 2008",7.076172,-70.710457,"Arauca, Arauca, Arauca, Colombia"
2003-03-05,7,Arauca,Arauca,Corregimiento El Caracol-Vereda La Pachera,Grupos Paramilitares,"Audiencia de Imputación Wilmer Morelo Castro, 20 de Diciembre de 2008",7.076172,-70.710457,"Arauca, Arauca, Arauca, Colombia"
1984-06-09,4,Arauca,Arauquita,Zona Rural,Guerrilla No Identificada,Enterrar y Callar Pp. 88 ,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
1991-04-02,4,Arauca,Arauquita,IP Los Chorros,Guerrilla-ELN ,Boletín Justicia y Paz Vol. 4 No 2 Pp. 20,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
1999-06-12,6,Arauca,Arauquita,,Guerrilla-FARC ,Noche y Niebla # 12 Pp. 106 Defensoría del Pueblo. Masacres ocurridas en 1999 Luz para la Vida Pp. 57-58,7.029334,-71.4294759,"Arauquita, Arauquita, Arauca, Colombia"
1988-05-18,5,Antioquia,Arboletes,Finca Los Pinos,Grupo Armado No Identificado,Boletín Justicia y Paz Vol. 1 No 2 Pp. 31,8.850104,-76.427089,"Arboletes, Arboletes, Antioquia, Colombia"
1989-05-25,6,Antioquia,Arboletes,Corregimiento El Carmelo-Vereda El Guadual,Grupos Paramilitares,Boletín Justicia y Paz Vol. 2 No 2 Pp. 47. Enterrar y Callar. Vol 2 Pp. 22,8.850104,-76.427089,"Arboletes, Arboletes, Antioquia, Colombia"
1990-10-05,7,Antioquia,Arboletes,Corregimiento Las Naranjitas,Fuerza Pública-Ejército Nacional,Boletín Justicia y Paz Vol 3 No 4 Pp. 8,8.850104,-76.427089,"Arboletes, Arboletes, Antioquia, Colombia"
1995-05-25,4,Antioquia,Arboletes,,Grupo Armado No Identificado,Boletín Justicia y Paz Vol 8 No 2 Pp. 73,8.850104,-76.427089,"Arboletes, Arboletes, Antioquia, Colombia"
1999-10-02,8,Bolívar,Arenal,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 14 Pp. 60 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Sur de Bolívar,8.45917,-73.94093,"Arenal del Sur, Arenal, Bolivar, Colombia"
2000-05-20,6,Bolívar,Arenal,"Sitio La Ye, Ciénaga Morroco y Corregimiento San Rafael",Grupos Paramilitares,Noche y Niebla # 16 Pp. 130,8.45917,-73.94093,"Arenal del Sur, Arenal, Bolivar, Colombia"
1993-06-22,4,Antioquia,Argelia,Vereda La Honda,Grupo Armado No Identificado,Boletín Informativo Justicia y Paz Vol. 6 No 2 Pp. 96,5.730859,-75.142186,"Argelia, Argelia, Antioquia, Colombia"
1999-06-04,5,Antioquia,Argelia,IPM La Plata y Veredas Mal Abrigo y El Zancudo,Grupo Armado No Identificado,Noche y Niebla # 12 Pp. 98 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida,5.730859,-75.142186,"Argelia, Argelia, Antioquia, Colombia"
2004-02-26,6,Antioquia,Argelia,Vereda El Oso,Guerrilla-FARC ,Noche y Niebla # 29 Pp. 89,5.730859,-75.142186,"Argelia, Argelia, Antioquia, Colombia"
2006-08-12,6,Cauca,Argelia,Vereda La Floresta,Grupo Armado No Identificado,Noche y Niebla # 38 Actualizaciones Pág. 247,2.25575,-77.249334,"Argelia, Argelia, Cauca, Colombia"
1994-05-18,4,Magdalena,Ariguani,Corregimiento San Angel,Grupo Armado No Identificado,Boletin Justicia y Paz Vol 7 No 2 Pp. 60,9.8310108,-74.07701,"Ariguaní, Magdalena, Colombia"
1999-09-06,4,Tolima,Armero (Guayabal),Corregimiento San Pedro-Vereda La Esmeralda,Guerrilla-ELN ,Noche y Niebla # 13 Pp. 122 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida Pp. 144,5.0051173,-74.8273184,"Armero, Tolima, Colombia"
1999-11-05,4,Tolima,Armero (Guayabal),Caserío El Playon,Grupos Paramilitares,Noche y Niebla # 14 Pp. 95 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 276-277 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida Pp. 144,5.0051173,-74.8273184,"Armero, Tolima, Colombia"
2000-01-17,4,Cesar,Astrea,Zona Rural,Grupo Armado No Identificado,Noche y Niebla # 15 Pp. 23  ,9.496125,-73.976122,"Astrea, Astrea, Cesar, Colombia"
2000-01-27,13,Cesar,Astrea,Corregimiento Santa Cecilia,Grupos Paramilitares,"Noche y Niebla # 15 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Versión Libre John Jairo Esquivel Cuadrado, alias ""El Tigre"". Barranquilla, 10 de Diciembre de 2007 Unidad de Justicia y Paz. Masacres en el Cesar Audiencia de Imputación John Jairo Esquivel Cuadrado, alias ""El Tigre"", 7 de Noviembre de 2008",9.496125,-73.976122,"Astrea, Astrea, Cesar, Colombia"
1996-04-07,4,Tolima,Ataco,Caserío Monteloro,Guerrilla-FARC ,Boletín Justicia y Paz Vol 9 No 2 Pp. 9-10,3.591068,-75.381727,"Ataco, Ataco, Tolima, Colombia"
2000-11-07,4,Tolima,Ataco,Corregimiento Santiago Pérez,Grupo Armado No Identificado,Noche y Niebla # 18 Pp. 130,3.591068,-75.381727,"Ataco, Ataco, Tolima, Colombia"
2003-04-05,4,Tolima,Ataco,Corregimiento Santiago Pérez,Guerrilla-FARC ,Noche y Niebla # 27 Pp. 165,3.591068,-75.381727,"Ataco, Ataco, Tolima, Colombia"
1992-05-03,4,Córdoba,Ayapel,Finca Santa Helena,Grupos Paramilitares,Boletín Justicia y Paz Vol. 5 No 2 Pp.52-53 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Enterrar y Callar Vol. 2 Pp. 127,8.3092849,-75.140264,"Ayapel, Ayapel, Cordoba, Colombia"
2011-07-18,4,Córdoba,Ayapel,Corregimiento Marralú,Grupos Paramilitares,Banco de Derechos Humanos y Violencia Política,8.3092849,-75.140264,"Ayapel, Ayapel, Cordoba, Colombia"
2008-05-03,4,Chocó,Bajo Baudo-Piza,Zona Rural,Grupos Paramilitares,Noche y Niebla # 37 Pág. 154,4.97168,-77.365608,"Bajo Baudo, Pizarro, Bajo Baudó, Chocó, Colombia"
2006-08-09,4,Nariño,Barbacoas,Corregimiento Altaquer,Fuerza Pública-Ejército Nacional,Banco de Datos de Derechos Humanos y Violencia Política CINEP,1.6733039,-78.138498,"Barbacoas, Barbacoas, Nariño, Colombia"
2009-02-04,13,Nariño,Barbacoas,Sitio Rio Bravo,Guerrilla-FARC ,Noche y Niebla # 39 Pp. 81-82,1.6733039,-78.138498,"Barbacoas, Barbacoas, Nariño, Colombia"
2009-02-19,6,Nariño,Barbacoas,IP Buenavista,Grupos Paramilitares,Banco de Datos de Derechos Humanos y Violencia Política CINEP,1.6733039,-78.138498,"Barbacoas, Barbacoas, Nariño, Colombia"
2010-11-04,4,Nariño,Barbacoas,Sitio El Barro,Fuerza Pública-Ejército Nacional,Noche y Niebla # 42 Pp. 131-132,1.6733039,-78.138498,"Barbacoas, Barbacoas, Nariño, Colombia"
1996-12-10,4,Antioquia,Barbosa,Vereda El Tambo,Grupos Paramilitares,Noche y Niebla # 2 Pp. 111,6.438791,-75.334099,"Barbosa, Barbosa, Antioquia, Colombia"
1998-06-27,6,Antioquia,Barbosa,Vereda Monteloro,Grupos Paramilitares,Noche y Niebla # 7 y 8 Pp. 149-150 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003,6.438791,-75.334099,"Barbosa, Barbosa, Antioquia, Colombia"
2000-09-25,4,Antioquia,Barbosa,Sitio El Tapón,Grupos Paramilitares,Noche y Niebla # 17 Pp. 226 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 332,6.438791,-75.334099,"Barbosa, Barbosa, Antioquia, Colombia"
2000-10-12,12,Antioquia,Barbosa,Vereda La Tolda,Grupos Paramilitares,Noche y Niebla # 18 Pp. 85 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 334,6.438791,-75.334099,"Barbosa, Barbosa, Antioquia, Colombia"
2001-08-08,4,Santander,Barbosa,Cabecera Municipal,Grupo Armado No Identificado,Noche y Niebla # 21 Pp. 102,5.934363,-73.615679,"Barbosa, Barbosa, Santander Department, Colombia"
2009-03-20,4,Antioquia,Barbosa,Sitio La Gloria,Grupo Armado No Identificado,Banco de Derechos Humanos y Violencia Política,6.438791,-75.334099,"Barbosa, Barbosa, Antioquia, Colombia"
1985-07-28,8,Santander,Barrancabermeja,ID San Rafael de Chucurí,Grupos Paramilitares,Enterrar y Callar Pp. 197 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Magdalena Medio Santandereano,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1987-02-23,9,Santander,Barrancabermeja,"IPD El Centro-Veredas El Centro, San Miguel, Troches y La Loma",Guerrilla-FARC ,Enterrar y Callar Pp. 181 El Tiempo 24/02/1987:1A;8A,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1988-02-03,5,Santander,Barrancabermeja,Vereda Cuatro Bocas,Grupo Armado No Identificado,Boletín Justicia y Paz Vol. 1 No 1 Pp. 26 ,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1988-02-03,8,Santander,Barrancabermeja,Sitio Caño Viejo,Grupos Paramilitares,Boletín Justicia y Paz Vol. 1 No 1 Pp. 30 Enterrar y Callar Vol. 2 Pp. 182 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1988-02-19,12,Santander,Barrancabermeja,Zona Rural,Grupo Armado No Identificado,Boletín Justicia y Paz Vol. 1 No 1 Pp. 32,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1988-06-18,4,Santander,Barrancabermeja,Cabecera Municipal,Grupos Paramilitares,Boletín Justicia y Paz Vol. 1 No 2 Pp. 53 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1988-11-08,5,Santander,Barrancabermeja,Cabecera Municipal,Grupos Paramilitares,Boletín Justicia y Paz Vol. 1 No 4 Pp. 58,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1988-11-18,4,Santander,Barrancabermeja,Cabecera Municipal,Grupos Paramilitares,Boletín Justicia y Paz Vol. 1 No 4 Pp. 55 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1989-04-17,5,Santander,Barrancabermeja,Vereda Don Germán,Grupo Armado No Identificado,Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 Barrancabermeja Pp. 136,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1989-08-19,4,Santander,Barrancabermeja,Cabecera Municipal,Guerrilla-FARC ,Enterrar y Callar Vol. 2 Pp. 182 Vanguardia Liberal 20/08/1988,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1990-02-22,5,Santander,Barrancabermeja,Corregimiento San Rafael de Chucurí,Grupo Armado No Identificado,Boletín Justicia y Paz Vol 3 No 1 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 14 Pp. 329-330 ,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1991-03-11,4,Santander,Barrancabermeja,Zona Rural,Fuerza Pública-Ejército Nacional,Boletín Informativo Justicia y Paz Vol 4 No 1 Pp. 93 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1991-12-19,5,Santander,Barrancabermeja,IPD El Llanito,Grupos Paramilitares,Boletín Justicia y Paz Vol. 4 No 4 Pp. 88 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Enterrar y Callar Vol. 2 Pp. 183 Colombia Nunca Más. Crímenes de Lesa Humanidad. Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1992-01-24,5,Santander,Barrancabermeja,Cabecera Municipal,Grupos Paramilitares,Boletín Justicia y Paz Vol. 5 No 1 Pp. 18 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Enterrar y Callar Vol. 2 Pp. 183 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1992-02-09,7,Santander,Barrancabermeja,Cabecera Municipal,Grupos Paramilitares,Boletín Justicia y Paz Vol. 5 No 1 Pp. 46 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Enterrar y Callar Vol. 2 Pp. 184 Colombia Nunca Más. Crímenes de Lesa Humanidad. Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1992-03-03,4,Santander,Barrancabermeja,Cabecera Municipal,Grupos Paramilitares,Boletín Justicia y Paz Vol. 5 No 1 Pp. 74 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1992-06-10,4,Santander,Barrancabermeja,Cabecera Municipal,Grupos Paramilitares,Boletín Justicia y Paz Vol. 5 No 2 Pp.92 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1992-07-08,6,Santander,Barrancabermeja,Cabecera Municipal,Grupos Paramilitares,Boletín Justicia y Paz Vol. 5 No 3 Pp. 16 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Enterrar y Callar Vol. 2 Pp. 184 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1996-02-11,4,Santander,Barrancabermeja,Cabecera Municipal,Guerrilla-FARC ,Boletín Justicia y Paz Vol 9 No 1 Pp. 40,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1996-05-01,5,Santander,Barrancabermeja,Vereda Guarumo,Grupos Paramilitares,Boletín Justicia y Paz Vol 9 No 2 Pp. 42 Caso Tipo Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1997-03-19,4,Santander,Barrancabermeja,Cabecera Municipal,Grupo Armado No Identificado,Noche y Niebla # 3 Pp. 77 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5 ,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1997-09-08,4,Santander,Barrancabermeja,Ciénaga El Sábalo,Fuerza Pública-Ejército Nacional,Noche y Niebla # 5 Pp. 121 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1998-02-22,4,Santander,Barrancabermeja,Caserío La Fortuna-Vereda Peroles,Grupos Paramilitares,Noche y Niebla # 7 y 8 Pp. 49 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia Pp. 235. Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1998-05-16,7,Santander,Barrancabermeja,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 7 y 8 PP. 120-121 Comisión Interamericana de Derechos Humanos-Informe de Admisibilidad No 75 de 2003 En Deuda con la Humanidad. Paramilitarismo de estado en Colombia 1988-2003 Pp. 240,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1998-09-04,4,Santander,Barrancabermeja,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 9 Pp. 79 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 247 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1998-10-16,4,Santander,Barrancabermeja,Cabecera Municipal,Grupo Armado No Identificado,Noche y Niebla # 10 Pp. 37,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1998-11-08,4,Santander,Barrancabermeja,Cabecera Municipal,Grupo Armado No Identificado,Noche y Niebla # 10 Pp. 65 Colombia Nunca Más. Crímenes de Lesa Humanidad Zona 5,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1999-02-28,8,Santander,Barrancabermeja,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 11 Pp. 86 Masacres ocurridas en Colombia 1999 Luz para la Vida Pp.135,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1999-06-02,12,Santander,Barrancabermeja,Cabecera Municipal,Guerrilla-FARC ,Noche y Niebla # 12 Pp. 97 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
1999-09-27,7,Santander,Barrancabermeja,Cabecera Municipal,Grupos Paramilitares,Noche y Niebla # 13 Pp. 143 Defensoría del Pueblo. Masacres ocurridas en Colombia 1999 Luz para la Vida Pp. 137,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
2000-01-22,6,Santander,Barrancabermeja,Vereda Las Mirlas,Grupos Paramilitares,Noche y Niebla # 15 Pp. 29 En Deuda con la Humanidad. Paramilitarismo de Estado en Colombia 1988-2003 Pp. 286,7.0617085,-73.8519319,"Barrancabermeja, Barrancabermeja, Santander Department, Colombia"
