Event Date,Event Type,Day,Month,Year,State,City,Location,Property Type,Authorship 1,Authorship 2,Fatal Victims,Injured,Source,Lat,Lon,Address
2002-02-01,Sabotaje,1,2,2002,Boyacá,Pajarito,Zonal Rural,Infraestructura Eléctrica,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 23 Pp. 46,5.2931929,-72.7028179,"Pajarito, Pajarito, Boyacá, Colombia"
2003-08-10,Sabotaje,10,8,2003,Boyacá,Pajarito,Zona Rural,Infraestructura Eléctrica,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 28 Pp. 89,5.2931929,-72.7028179,"Pajarito, Pajarito, Boyacá, Colombia"
2011-06-24,Quema de Vehículos,24,6,2011,Boyacá,Pajarito,Sitio San Benito,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,,5.2931929,-72.7028179,"Pajarito, Pajarito, Boyacá, Colombia"
2011-09-16,Quema de Vehículos,16,9,2011,Boyacá,Pajarito,IP Corinto,Medios de Transporte,Guerrilla,Guerrilla-FARC,,,,5.2931929,-72.7028179,"Pajarito, Pajarito, Boyacá, Colombia"
2011-09-30,Quema de Vehículos,30,9,2011,Boyacá,Pajarito,Vía a Yopal,Medios de Transporte,Guerrilla,Guerrilla-FARC, ,,,5.2931929,-72.7028179,"Pajarito, Pajarito, Boyacá, Colombia"
1990-05-02,Sabotaje,2,5,1990,Huila,Palermo,16 kilometros al sur de Neiva,Infraestructura Víal,Guerrilla,Guerrilla-ELN,,,"Boletín Informativo Justicia y Paz. Volumen 3, #2. Pp 69",2.886246,-75.433419,"Palermo, Palermo, Huila, Colombia"
1990-05-02,Sabotaje,2,5,1990,Huila,Palermo,Zona Rural,Infraestructura Víal,Guerrilla,Guerrilla-ELN,,,Justicia y Paz Vol 3 #2,2.886246,-75.433419,"Palermo, Palermo, Huila, Colombia"
1991-02-19,Sabotaje,19,2,1991,Huila,Palermo,ID de El Juncal,Infraestructura Eléctrica ,Guerrilla,Guerrilla-FARC,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 85",2.886246,-75.433419,"Palermo, Palermo, Huila, Colombia"
2002-06-26,Quema de Vehículos,26,6,2002,Huila,Palermo,Vía Palermo - Teruel,Medios de Transporte,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 24 Pp. 128,2.886246,-75.433419,"Palermo, Palermo, Huila, Colombia"
2011-05-18,Quema de Vehículos,18,5,2011,Huila,Palermo,Vía a Tello,Medios de Transporte,Guerrilla,Guerrilla-FARC,,,,2.886246,-75.433419,"Palermo, Palermo, Huila, Colombia"
1994-07-26,Quema de Vehículos,26,7,1994,Atlántico,Palmar de Varela,Zona Rural,Medios de Transporte (Bus de Servicio Público) ,Guerrilla,Guerrilla-FARC,,,Justicia y Paz Vol 7 #3,10.74044,-74.755272,"Palmar de Varela, Palmar de Varela, Atlantico, Colombia"
2000-03-03,Sabotaje,3,3,2000,Valle del Cauca,Palmira,Corregimiento Juanchito,Infraestructura Eléctrica,Guerrilla,Guerrilla-ELN,,,Revista Noche y Niebla # 15 Marzo Pp. 142,3.5379718,-76.2971657,"Palmira, Palmira, Valle del Cauca, Colombia"
2000-08-29,Atentado Terrorista,29,8,2000,Valle del Cauca,Palmira,Cabecera Municipal,Entidad Bancaria/ establecimientos comerciales,Guerrilla,Guerrilla-Movimiento Jaime Bateman Cayón,,,Revista Noche y Niebla # 17 Agosto Pp. 167 - 168,3.5379718,-76.2971657,"Palmira, Palmira, Valle del Cauca, Colombia"
1992-03-01,Sabotaje,1,3,1992,Atlántico,Palo Nuevo,Cabecera Municipal,Infraestructura Aeroporturaria,Guerrilla,Guerrilla No Identificada,,,"Boletín Informativo Justicia y Paz. Volumen 5, #1. PP. 91",10.6966159,-74.8741045,"Atlantico, Colombia"
1991-02-05,Quema de Vehículos,5,2,1991,Norte de Santander,Pamplona,Vía a Bucaramanga (Santander),Medios de Transporte,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 75",7.37823,-72.6503369,"Pamplona, Pamplona, North Santander, Colombia"
1992-12-15,Quema de Vehículos,15,12,1992,Norte de Santander,Pamplona,Zona Rural,Medios de Transporte,Guerrilla,Guerrilla No Identificada,,,Justicia y Paz Vol 5 #4,7.37823,-72.6503369,"Pamplona, Pamplona, North Santander, Colombia"
1993-02-05,Sabotaje,5,2,1993,Norte de Santander,Pamplona,Zona Rural,Infraestructura Víal,Guerrilla,Guerrilla-ELN,,,"Boletin Informativo Justicia y Paz. Volumen 6, No 1.  Enero Marzo   1993. Pp 84",7.37823,-72.6503369,"Pamplona, Pamplona, North Santander, Colombia"
1995-02-16,Quema de Vehículos,16,2,1995,Norte de Santander,Pamplona,Zona rural,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,"Boletin Informativo Justicia y Paz, Volumen 8 #1. Pp. 85",7.37823,-72.6503369,"Pamplona, Pamplona, North Santander, Colombia"
1996-09-06,Quema de Vehículos,6,9,1996,Norte de Santander,Pamplona,,Medios de Transporte,Guerrilla,Guerrilla No Identificada,,,Noche y Niebla # 1. Pp. 77,7.37823,-72.6503369,"Pamplona, Pamplona, North Santander, Colombia"
2005-01-09,Ataque a Propiedad,9,1,2005,Cundinamarca,Pandi,,Propiedad Rural,Grupos Paramilitares,Grupos Paramilitares,,,Noche y Niebla # 31 Pp. 31,4.19065,-74.486751,"Pandi, Pandi, Cundinamarca, Colombia"
1998-03-09,Sabotaje,9,3,1998,Cundinamarca,Paratebueno,"IP El Engaño, Villa Pachelly y Guaicaramo.",Material Electoral,Guerrilla,Guerrilla-FARC,,,Noche y Niebla # 7 y 8. Pp. 69,4.376587,-73.209608,"Paratebueno, Paratebueno, Cundinamarca, Colombia"
1991-11-13,Acciones Bélicas-Ataque a Instituciones,13,11,1991,Cundinamarca,Pasca,Cabecera Municipal,Entidades Públicas/Entidad Bancaria,Guerrilla,Guerrilla-FARC,,,,4.308498,-74.299995,"Pasca, Pasca, Cundinamarca, Colombia"
1994-07-19,Acciones Bélicas-Ataque a Instituciones,19,7,1994,Cundinamarca ,Pasca,Cabecera Municipal,Entidades Públicas,Guerrilla,Guerrilla-FARC,,,,4.308498,-74.299995,"Pasca, Pasca, Cundinamarca, Colombia"
1988-10-26,Sabotaje,26,10,1988,Nariño,Pasto,,Infraestructura Eléctrica,Grupo Armado No Identificado,Grupo Armado No Identificado,,,"Justicia y Paz. Boletín informativo Octubre-Diciembre 1988. Volumen 1, N°.4. Pp. 42",1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
1991-12-12,Quema de Vehículos,12,12,1991,Nariño,Pasto,Kilometro 33 vía a Putumayo.,Medios de Transporte,Guerrilla,Guerrilla-FARC,4,,"Boletín Informativo Justicia y Paz. Volumen 4, #4. PP. 108",1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
1993-09-22,Ataque a Instituciones,22,9,1993,Nariño,Pasto,Cabecera Municipal,Entidades Públicas,Guerrilla,Guerrilla No Identificada,,,Justicia y Paz Vol 6 #3,1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
2000-08-02,Quema de Vehículos,2,8,2000,Nariño,Pasto,Vía Pasto - Ipiales,Medios de Transporte,Guerrilla,Guerrilla-FARC,,,Revista Noche y Niebla # 17 Agosto Pp. 109,1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
2000-11-08,Sabotaje,8,11,2000,Nariño,Pasto,Corregimiento El Encano,Infraestructura de Comuniciaciones,Guerrilla,Guerrilla-FARC,,,Revista Noche y Niebla # 18 Noviembre Pp. 132,1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
2001-12-14,Quema de Vehículos,14,12,2001,Nariño,Pasto,Vía Pasto - Cali,Medios de Transporte,Guerrilla,Guerrilla-ELN,,, Noche y Niebla # 22 Pp. 91,1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
2002-03-10,Sabotaje,10,3,2002,Nariño,Pasto,Cerro Cruz de Amarillo,Infraestructura de Comunicaciones,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 23 Pp. 99,1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
2002-11-10,Sabotaje,10,11,2002,Nariño,Pasto,Cabecera Municipal,Infraestructura Eléctrica,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 26 Pp. 58,1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
2002-11-23,Sabotaje,23,11,2002,Nariño,Pasto,Corregimiento El Encano,Infraestructura Eléctrica,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 26 Pp. 78,1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
2003-06-16,Sabotaje,16,6,2003,Nariño,Pasto,Zona Rural,Infraestructura Energética,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 27 Pp. 272,1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
2004-11-04,Asesinato Selectivo,4,11,2004,Nariño,Pasto,IP El Encano - Vereda El Estero,Vivienda Urbana,Fuerza Pública,Fuerza Aérea Colombiana,,,Noche y Niebla # 30 Pp. 219,1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
2004-11-04,Ataque a Propiedad,4,11,2004,Nariño,Pasto,IP. El Encano,Propiedad Rural,Fuerza Pública,Ejército Nacional,1,,Noche y Niebla # 30 Pp. 219,1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
2007-03-09,Quema de Vehículos,9,3,2007,Nariño,Pasto,Vía Pasto - Tumaco,Medios de Transporte,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 35 Pp. 225,1.2058837,-77.285787,"Pasto, Pasto, Narino, Colombia"
1990-02-25,Sabotaje,25,2,1990,Cauca,Patía (El Bordo),,Infraestructura Vial ,Guerrilla,Guerrilla-Sin Identificar,,,"Boletin Informativo Justicia y Paz, Volumen 3 #1. Pp. 55",2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1990-03-23,Sabotaje-Quema de Vehículos-Ataque a Instituciones,23,3,1990,Cauca,Patía (El Bordo),Caserio Sajandí,Medios de Transporte - Infraestructura educativa y Médica - Infraestructura Energética,Guerrilla,Guerrilla-Sin Identificar,,,"Boletin Informativo Justicia y Paz, Volumen 3 #1. Pp. 78",2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1990-08-31,Sabotaje,0,9,1990,Cauca,Patía (El Bordo),Zona Rural,Infraestructura Víal,Guerrilla,Guerrilla-ELN,,,Justicia y Paz Vol 3 #3,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1990-09-05,Sabotaje,5,9,1990,Cauca,Patía (El Bordo),Vía Panamericana-El Mango,Infraestructura Víal,Guerrilla,Guerrilla-ELN,,,"Boletín Informativo Justicia y Paz. Volumen 3, #3. Pp 90",2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1990-12-15,Sabotaje,15,12,1990,Cauca,Patía (El Bordo),ID Piedrasentada,Infraestructura Eléctrica,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 3, #4. Pp 77",2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1991-01-10,Sabotaje,10,1,1991,Cauca,Patía (El Bordo),ID Piedrasentada,Infraestructura Eléctrica ,Guerrilla,Guerrilla-FARC,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 37",2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1991-02-04,Quema de Vehículos,4,2,1991,Cauca,Patía (El Bordo),Sitio El Estanquillo,Medios de Transporte,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 72",2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1991-02-09,Sabotaje,9,2,1991,Cauca,Patía (El Bordo),,Infraestructura Eléctrica ,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 80",2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1991-02-14,Sabotaje,14,2,1991,Cauca,Patía (El Bordo),,Infraestructura Eléctrica ,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 83",2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1991-02-26,Quema de Vehículos,26,2,1991,Cauca,Patía (El Bordo),ID Piedrasentada,Medios de Transporte,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 87",2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1991-02-26,Sabotaje,26,2,1991,Cauca,Patía (El Bordo),Caserío Sajandí,Infraestructura Eléctrica ,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 87",2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1991-02-27,Sabotaje,27,2,1991,Cauca,Patía (El Bordo),,Infraestructura Eléctrica ,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 88",2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1991-05-16,Sabotaje,16,5,1991,Cauca,Patía (El Bordo),ID El Estrecho,Infraestructura Eléctrica ,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 4, #2. PP. 81",2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1997-08-14,Sabotaje,14,8,1997,Cauca,Patía (El Bordo),Caserío El Mango,Infraestructura Víal,Guerrilla,Guerrilla-ELN,,,Noche y Niebla # 5. Pp. 114,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1998-03-08,Sabotaje,8,3,1998,Cauca,Patía (El Bordo),Corregimiento La Fonda,Material Electoral,Guerrilla,Guerrilla No Identificada,,,Noche y Niebla # 7 y 8. Pp. 63,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1998-03-08,Sabotaje,8,3,1998,Cauca,Patía (El Bordo),,Material Electoral,Guerrilla,Guerrilla-FARC,,,Noche y Niebla # 7 y 8. Pp. 67,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1998-05-15,Quema de Vehículos,15,5,1998,Cauca,Patía (El Bordo),Corregimiento Piedrasentada - Vereda Los Uvos,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Noche y Niebla # 7 y 8. Pp. 118,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1998-05-31,Sabotaje,31,5,1998,Cauca,Patía (El Bordo),,Material Electoral,Guerrilla,Guerrilla No Identificada,,,Noche y Niebla # 7 y 8. Pp. 132,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1999-04-28,Quema de Vehículos,28,4,1999,Cauca,Patía (El Bordo),Corregimiento Piedrasentada - Sitio El Cañón,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Noche y Niebla #12. Pp. 63,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2000-03-07,Acciones Bélicas-Ataque a Instituciones,7,3,2000,Cauca,Patía (El Bordo),Cabecera Municipal,Entidades Públicas/Medios de Transporte/Viviendas/Establecimiento Comercial,Guerrilla,Guerrilla-FARC,,,,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2000-03-30,Sabotaje,30,3,2000,Cauca,Patía (El Bordo),Patía (El Bordo) (El Bordo),Infraestructura Víal,Guerrilla,Guerrilla-FARC,,,Revista Noche y Niebla # 15 Marzo Pp. 185,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2000-04-07,Quema de Vehículos,7,4,2000,Cauca,Patía (El Bordo),Sitio El Mango,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Revista Noche y Niebla # 16 Abril  Pp. 62,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2000-06-08,Sabotaje-Quema de Vehículos,8,6,2000,Cauca,Patía (El Bordo),Cabecera Municipal- Vía Panamericana,Infraestructura Víal-Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Revista Noche y Niebla # 16 Junio  Pp. 164,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2000-11-02,Quema de Vehículos,2,11,2000,Cauca,Patía (El Bordo),IP Piedrasentada - Vía Piedrasentada-Rosas,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,Revista Noche y Niebla # 18 Noviembre Pp. 119,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2000-11-04,Quema de Vehículos,4,11,2000,Cauca,Patía (El Bordo),Cabecera Municipal,Medios de Transporte,Guerrilla,Guerrilla No Identificada,,,Revista Noche y Niebla # 18 Noviembre Pp. 124,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2001-11-19,Quema de Vehículos,19,11,2001,Cauca,Patía (El Bordo),IP El Estrecho - Sitio El Tuno,Medios de Transporte,Guerrilla,Guerrilla-ELN,,, Noche y Niebla # 22 Pp. 65,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2001-12-06,Quema de Vehículos,6,12,2001,Cauca,Patía (El Bordo),IP El Estrecho Sitio El Tuno,Medios de Transporte,Guerrilla,Guerrilla-Sin Identificar,,, Noche y Niebla # 22 Pp. 84,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2002-02-24,Sabotaje,24,2,2002,Cauca,Patía (El Bordo),Zona Rural,Infraestructura Eléctrica,Guerrilla,Guerrilla-FARC,,, Noche y Niebla # 23 Pp. 76,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2002-03-13,Sabotaje,13,3,2002,Cauca,Patía (El Bordo),,Infraestructura Víal,Guerrilla,Guerrilla No Identificada,,, Noche y Niebla # 23 Pp. 103,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2003-10-14,Quema de Vehículos,14,10,2003,Cauca,Patía (El Bordo),Corregimiento La Fonda,Medios de Transporte,Guerrilla,Guerrilla-ELN,,, Noche y Niebla # 28 Pp. 183,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2006-10-26,Asesinato Selectivo,26,10,2006,Cauca,Patía (El Bordo),"Vereda El Tuno, Vereda La Ventica y Cabecera Municipal",Medios de Transporte,Grupos Paramilitares,Grupos Paramilitares,,,Revista Noche y Niebla No 32. Julio Diciembre 2006. Pp. 137,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2010-09-11,Ataque a Propiedad,11,9,2010,Cauca,Patía (El Bordo),Vereda El Tamboral - Corregimiento Santa Rosa Baja,Propiedad Rural,Fuerza Pública,Ejército Nacional,,, Noche y Niebla # 42 Pp. 97,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
2012-10-30,Ataque a Propiedad,30,10,2012,Cauca,Patía (El Bordo),Cabecera Municipal,Establecimiento Comercial,Guerrilla,Guerrilla-FARC,,,Noche y Niebla # 46 Pp. 202,2.1174766,-76.9830277,"El Bordo, Patía, Cauca, Colombia"
1992-10-22,Quema de Vehículos,22,10,1992,Boyacá,Pauna,Zona Rural,Medios de Transporte,Guerrilla,Guerrilla-FARC,,,Justicia y Paz Vol 5 #4,5.656439,-73.978073,"Pauna, Pauna, Boyaca, Colombia"
1998-02-24,Ataque a Propiedad,24,2,1998,Boyacá,Paya,Sitio Piedra Gorda,Vivienda Urbana,Fuerza Pública,Ejército Nacional,,,Noche y Niebla # 7 y 8. Pp. 50 - 51,5.62483,-72.42381,"Paya, Paya, Boyacá, Colombia"
2011-04-03,Ataque a Propiedad,3,4,2011,Boyacá,Paya,Vía a Sogamoso,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,,5.62483,-72.42381,"Paya, Paya, Boyacá, Colombia"
1995-09-03,Sabotaje,3,9,1995,Casanare,Paz de Ariporo,Via hato-corozal,Medios de Transporte,Guerrilla,Guerrilla-FARC,,,"Boletin Informativo Justicia y Paz, Volumen 8 #3. Pp. 116",5.880639,-71.892912,"Paz de Ariporo, Paz de Ariporo, Casanare, Colombia"
1999-11-29,Acciones Bélicas-Ataque a Instituciones,29,11,1999,Casanare ,Paz de Ariporo,Cabecera Municipal,Entidades Públicas/Viviendas,Guerrilla,Guerrilla-FARC,,,,5.880639,-71.892912,"Paz de Ariporo, Paz de Ariporo, Casanare, Colombia"
2001-04-24,Acciones Bélicas-Ataque a Instituciones,24,4,2001,Casanare ,Paz de Ariporo,Cabecera Municipal,Entidades Públicas,Guerrilla,Guerrilla-FARC,,,,5.880639,-71.892912,"Paz de Ariporo, Paz de Ariporo, Casanare, Colombia"
1988-05-28,Sabotaje,28,5,1988,Cesar,Pelaya,,Infraestructura Energética (Oleoducto),Grupo Armado No Identificado,Grupo Armado No Identificado,,,"Justicia y Paz. Boletín informativo Abril-Junio 1988. Volumen 1, N°.2. Pp. 48",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1988-06-12,Sabotaje,12,6,1988,Cesar,Pelaya,Sitio Las Flores,Infraestructura Energética (Oleoducto),Guerrilla,Guerrilla-ELN,,,"Justicia y Paz. Boletín informativo Abril-Junio 1988. Volumen 1, N°.2. Pp. 69",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1988-07-20,Ataque a Instituciones,20,7,1988,Cesar,Pelaya,,Entidades Públicas,Guerrilla,Guerrilla-ELN,,,"Justicia y Paz. Boletín informativo Julio-Septiembre 1988. Volumen 1, N°.3. Pp. 35",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1989-04-13,Ataque a Propiedad,13,4,1989,Cesar,Pelaya,,Propiedad Rural,Guerrilla,Guerrilla-ELN,,,"Justicia y Paz. Boletín informativo Abril-Junio 1989. Volumen 2, N°.2. Pp. 40",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1991-01-12,Quema de Vehículos,12,1,1991,Cesar,Pelaya,Vía a Bucaramanga,Medios de Transporte,Guerrilla,Guerrilla-ELN,,,"Boletín Informativo Justicia y Paz. Volumen 4, #1. PP. 37",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1991-06-20,Sabotaje,20,6,1991,Cesar,Pelaya,Invasión Acaritama,Infraestructura Energética,Guerrilla,Guerrilla-ELN,,,"Boletín Informativo Justicia y Paz. Volumen 4, #2. PP. 108",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1991-07-05,Sabotaje,5,7,1991,Cesar,Pelaya,,Infraestructura Energética,Guerrilla,Guerrilla-ELN,,,"Boletín Informativo Justicia y Paz. Volumen 4, #3. PP. 37",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1991-08-23,Sabotaje,23,8,1991,Cesar,Pelaya,,Infraestructura Energética,Guerrilla,Guerrilla-ELN,,,"Boletín Informativo Justicia y Paz. Volumen 4, #3. PP. 73",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1991-11-20,Sabotaje,20,11,1991,Cesar,Pelaya,Vereda La Cabano,Infraestructura Energética,Guerrilla,Guerrilla-CGSB,,,"Boletín Informativo Justicia y Paz. Volumen 4, #4. PP. 82",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1991-12-04,Sabotaje,4,12,1991,Cesar,Pelaya,Vereda El Lucero,Infraestructura Energética,Grupo Armado No Identificado,Grupo Armado No Identificado,,,"Boletín Informativo Justicia y Paz. Volumen 4, #4. PP. 106",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1991-12-08,Sabotaje,8,12,1991,Cesar,Pelaya,Corregimiento Costilla,Infraestructura Energética,Guerrilla,Guerrilla-ELN,,,"Boletín Informativo Justicia y Paz. Volumen 4, #4. PP. 107",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1992-02-09,Sabotaje,9,2,1992,Cesar,Pelaya,,Infraestructura Energética (Oleoductos),Grupo Armado No Identificado,Grupo Armado No Identificado,,,Justicia y Paz Vol 5 #1,8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1992-02-10,Sabotaje,10,2,1992,Cesar,Pelaya,,Infraestructura Energética (Oleoductos),Grupo Armado No Identificado,Grupo Armado No Identificado,,,Justicia y Paz Vol 5 #1,8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1992-06-01,Sabotaje,1,6,1992,Cesar,Pelaya,,Infraestructura Energética (Oleoductos),Grupo Armado No Identificado,Grupo Armado No Identificado,,,Justicia y Paz Vol 5 #2,8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1992-06-13,Sabotaje,13,6,1992,Cesar,Pelaya,,Infraestructura Energética (Oleoductos),Guerrilla,Guerrilla-ELN,,,Justicia y Paz Vol 5 #2,8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1992-06-13,Sabotaje,13,6,1992,Cesar,Pelaya,,Infraestructura Energética (Oleoductos),Guerrilla,Guerrilla-ELN,,,Justicia y Paz Vol 5 #2,8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1992-11-28,Sabotaje,28,11,1992,Cesar,Pelaya,,Infraestructura Energética (Oleoductos),Guerrilla,Guerrilla-ELN,,,Justicia y Paz Vol 5 #4,8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1992-12-23,Sabotaje,23,12,1992,Cesar,Pelaya,,Infraestructura Víal,Guerrilla,Guerrilla-ELN,,,Justicia y Paz Vol 5 #4,8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1993-02-06,Sabotaje,6,2,1993,Cesar,Pelaya,Corregimiento Castilla,Infraestructura Energética (Oleoducto),Guerrilla,Guerrilla No Identificada,,,"Boletin Informativo Justicia y Paz. Volumen 6, No 1.  Enero Marzo   1993. Pp 84",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
1993-03-17,Sabotaje,17,3,1993,Cesar,Pelaya,Zona Rural,Infraestructura Energética (Oleoducto),Guerrilla,Guerrilla-ELN,,,"Boletin Informativo Justicia y Paz. Volumen 6, No 1.  Enero Marzo   1993. Pp 122",8.688031,-73.666377,"Pelaya, Pelaya, Cesar, Colombia"
